老先生喜欢喜欢给头发擦上发膏使它光亮。	lǎo xiānsheng xǐhuan xǐhuan gěi tóufa cā shàng fā gào shǐ tā guāngliàng	The old gentleman likes to put grease on his hair to make it shiny.	3.455	0.364
请遵守我们的协议，给我们调换损坏的货物。	qǐng zūnshǒu wǒmen de xiéyì gěi wǒmen diàohuàn sǔnhuài de huòwù	Please honor our arrangement by exchanging the damaged goods.	3.455	0.364
天然气的严重缺乏使许多家工厂都停工了。	tiānránqì de yánzhòng quēfá shǐ xǔduō jiā gōngchǎng dōu tínggōng le	A severe natural gas shortage shut down many plants.	3.455	0.364
他新拍摄的电影确实受到评论家严厉的批评。	tā xīn pāishè de diànyǐng quèshí shòudào pínglùnjiā yánlì de pīpíng	His new film was really panned by the critics.	3.455	0.364
他未做认真的调查就仓促做出了结论。	tā wèi zuò rènzhēn de diàochá jiù cāngcù zuòchū le jiélùn	He jumped to a conclusion without careful investigation.	3.455	0.273
他对语言的热爱促使他从事翻译工作.	tā duì yǔyán de rè'ài cùshǐ tā cóngshì fānyì gōngzuò	His love of languages inclined him towards a career as a translator.	3.455	0.273
最后，我终于成功地让我的车子慢慢移动。	zuìhòu wǒ zhōngyú chénggōng dì ràng wǒ de chēzi mànmàn yídòng	At last I succeeded in getting my car moving slowly.	3.455	0.273
你若对我们的报价感兴趣，请与我们联系。	nǐ ruò duì wǒmen de bàojià gǎnxìngqù qǐng yǔ wǒmen liánxì	Should you be interested in our offer, please contact us.	3.455	0.273
这次旅行使我们了解了其他土地上的风土人情。	zhè cì lǚxíng shǐ wǒmen liǎojiě le qítā tǔdì shàng de fēngtǔrénqíng	The travel has acquainted us with the customs of other lands.	3.455	0.182
他有点神经质，但他的妻子是一个非常稳重的人。	tā yǒudiǎn shénjīngzhì dàn tā de qīzi shì yī gè fēicháng wěnzhòng de rén	He is a bit neurotic, but his wife is a very stable person.	3.462	0.538
她在难民中工作是因为她有很深的信念.	tā zài nànmín zhōng gōngzuò shì yīnwèi tā yǒu hěn shēn de xìnniàn	A deep faith underlies her work among refugees.	3.462	0.462
即使是最聪明的人也会陷入琐事与混乱之中。	jíshǐ shì zuì cōngming de rén yě huì xiànrù suǒshì yǔ hùnluàn zhīzhōng	The most brilliant person may be mired in detail and confusion.	3.462	0.462
他要想当选就得把观点改得缓和些.	tā yào xiǎng dāngxuǎn jiù dé bǎ guāndiǎn gǎi dé huǎnhé xiē	He'll have to modify his views if he wants to be elected.	3.462	0.385
别惦记我们--我们不久就和你们在一起了.	bié diànjì wǒmen wǒmen bùjiǔ jiù hé nǐmen zàiyīqǐ le	Don't bother about us we'll join you later.	3.462	0.385
工会运动旨在争取更高的工资和更好的工作条件。	gōnghuì yùndòng zhǐzài zhēngqǔ gèng gāo de gōngzī hé gèng hǎo de gōngzuò tiáojiàn	The Trade Union Movement works to obtain higher wages and better conditions.	3.462	0.385
她还没做出什么成绩来。但她确实很努力。	tā hái méi zuòchū shí mó chéngjì lái dàn tā quèshí hěn nǔlì	She hasn't had much success yet. Mark you, she does try hard.	3.462	0.385
我们不必争论已经决定的事--只好听他的.	wǒmen bùbì zhēnglùn yǐjīng juédìng de shì zhǐhǎo tīng tā de	Let's not argue the toss we have to accept his choice.	3.462	0.385
自给自足的不依靠别人的帮助、关心或资助的；自力更生的	zìjǐzìzú de bù yīkào biéren de bāngzhù guānxīn huò zīzhù de zìlìgēngshēng de	Not relying on others for support, care, or funds; self-supporting.	3.462	0.385
她答应在孩子们的妈妈上夜班时照顾这些孩子。	tā dāying zài háizimen de māma shàng yèbān shí zhàogu zhèxiē háizi	She promised to see after the children when their mother were on the night shift.	3.462	0.385
诗人表达了他对所爱的女子火一般的激情。	shīrén biǎodá le tā duì suǒ ài de nǚzǐ huǒ yībān de jīqíng	The poet expressed his burning passion for the woman he loved.	3.462	0.308
为了预防回来以前天就黑了，所以他带着手电筒。	wèile yùfáng huílai yǐqián tiān jiù hēi le suǒyǐ tā dài zhe shǒudiàntǒng	He took a flashlight lest it should get dark before he returned.	3.462	0.154
孩子问老师leather（皮革）是什么，老师说是：hide（皮），他问老师为什么让他hide（藏起来）。这个故事是用文字来开玩笑。	háizi wèn lǎoshī pígé shì shénme lǎoshī shuō shì pí tā wèn lǎoshī wèishénme ràng tā cáng qilai zhège gùshi shì yòng wénzì lái kāiwánxiào	The boy asked his teacher what leather was and she said""Hide."" He asked why she told him go hide. This story plays on words.	3.464	0.429
他用手枪向我射击，我及时向后一跳没被射中。	tā yòng shǒuqiāng xiàng wǒ shèjī wǒ jíshí xiànghòu yī tiào méi bèi shèzhòng	He snot a pistol of me. I jumped back in time to avoid being shot.	3.467	0.6
不扣除的不扣除的，尤指为所得税的目的而不扣除的	bù kòuchú de bù kòuchú de yóuzhǐ wéi suǒdéshuì de mùdì ér bù kòuchú de	Not deductible, especially for income-tax purposes.	3.467	0.467
他杀死了敌人的看守，然后在老乡们的帮助下跑掉了。	tā shāsǐ le dírén de kānshǒu ránhòu zài lǎoxiāng men de bāngzhù xià pǎodiào le	He killed the enemy guard and made away with the help of the villagers.	3.467	0.467
他使劲向我做手势, 可是我不明白他的意思.	tā shǐjìn xiàng wǒ zuò shǒushì kěshì wǒ bù míngbai tā de yìsi	He was gesticulating wildly at me, but I could not understand what he was trying to tell me.	3.467	0.467
那小说作者在书的结尾让他的女主人公自杀了.	nà xiǎoshuō zuòzhě zài shū de jiéwěi ràng tā de nǚzhǔréngōng zìshā le	The novelist makes his heroine commit suicide at the end of the book.	3.467	0.467
一位漂亮花园的资深培育者；进行有价值的公司联络的人	yī wèi piàoliang huāyuán de zīshēn péiyù zhě jìnxíng yǒujiàzhí de gōngsī liánluò de rén	An inveterate cultivator of beautiful gardens; a cultivator of valuable corporate contacts.	3.467	0.467
如果你们不是很熟的话，问别人薪水多少是很不礼貌的。	rúguǒ nǐmen bùshì hěn shú dehuà wèn biéren xīnshuǐ duōshao shì hěn bù lǐmào de	It's bad manners to ask other's salary if you are not very familiar.	3.467	0.4
工作大部分是她做的, 可是荣誉都归他了.	gōngzuò dàbùfen shì tā zuò de kěshì róngyù dōu guī tā le	She did most of the work but all the kudos went to him.	3.467	0.4
她由于向党代表大会做了有力的演说而挽回了自己的声誉。	tā yóuyú xiàng dǎng dàibiǎo dàhuì zuò le yǒulì de yǎnshuō ér wǎnhuí le zìjǐ de shēngyù	She redeemed her reputation with a powerful speech to the party convention.	3.467	0.4
马上把化肥给我们送来，要不，我们小麦播种就要给耽误了。	mǎshàng bǎ huàféi gěi wǒmen sòng lái yàobù wǒmen xiǎomài bōzhǒng jiùyào gěi dānwu le	Send us the fertilizer at once, or our wheat sowing will be held up.	3.467	0.333
新闻最近事件的信息，特别是通过报纸、期刊、广播和电视进行报导	xīnwén zuìjìn shìjiàn de xìnxī tèbié shì tōngguò bàozhǐ qīkān guǎngbō hé diànshì jìnxíng bàodǎo	Information about recent events or happenings, especially as reported by newspapers, periodicals, radio, or television.	3.467	0.333
本公司认为，您所展示的已婚妇女服装最适合我们的市场需求。	běn gōngsī rènwéi nín suǒ zhǎnshì de yǐhūn fùnǚ fúzhuāng zuì shìhé wǒmen de shìchǎng xūqiú	The lines you showed for the married women would be most suitable for our market.	3.467	0.267
我估计我的申请书不知道让哪个无能的官僚给弄丢了.	wǒ gūjì wǒ de shēnqǐngshū bù zhīdào ràng nǎge wúnéng de guānliáo gěi nòngdiū le	I suppose my application has been lost by some incompetent bureaucrat.	3.471	0.412
小心点，哈里，你再这样盯着别的女人，她会把你的眼珠抠出来。	xiǎoxīn diǎn Hālǐ nǐ zài zhèyàng dīng zhe biéde nǚrén tā huì bǎ nǐ de yǎnzhū kōu chūlái	Be careful, Harry, she'll scratch your eyes out if you so much as glance at another woman.	3.471	0.353
玛丽一点也没有其他兴趣，她的全部生活都围绕着丈夫和孩子转。	Mǎlì yīdiǎn yě méiyǒu qítā xìngqù tā de quánbù shēnghuó dōu wéirào zhe zhàngfu hé háizi zhuàn	Mary has no outside interest at all.Her whole life revolves around her husband and the children.	3.471	0.353
有的人对他佩服得五体投地, 而有的人则认为他装腔作势.	yǒude rén duì tā pèifú dé wǔtǐtóudì ér yǒude rén zé rènwéi tā zhuāngqiāngzuòshì	Some people admired him greatly while others considered him a poseur.	3.474	0.474
科学和技术已经开始渗透了我们生活的各个领域；结果，社会正以空前的速度改变着。	kēxué hé jìshù yǐjīng kāishǐ shèntòu le wǒmen shēnghuó de gègè lǐngyù jiéguǒ shèhuì zhèng yǐ kōngqián de sùdù gǎibiàn zhe	Science and technology have come to pervade every aspect of our lives and, as a result, society is changing at a speed which is quite unprecedented.	3.474	0.263
他用手指摸到了灯的开关.	tā yòng shǒuzhǐ mō dàoliǎo dēng de kāiguān	His questing fingers found the light switch.	3.5	0.7
别把刚才跟你说的事忘了。	bié bǎ gāngcái gēn nǐ shuō de shì wàng le	Don't forget what I told you just now.	3.5	0.7
请看这里的这个盒子。	qǐngkàn zhèlǐ de zhège hézi	Please look at this box here.	3.5	0.667
我想骑一骑那辆自行车。	wǒ xiǎng qí yī qí nà liàng zìxíngchē	I want to have a ride of that bike.	3.5	0.667
那没有什么值得夸耀的。	nà méiyǒushénme zhíde kuāyào de	That nothing to boast of.	3.5	0.667
他击中我的肚子.	tā jīzhòng wǒ de dùzi	He hit me in the stomach.	3.5	0.667
学生们接受老师的劝告。	xuésheng men jiēshòu lǎoshī de quàngào	The students take the admonition from their teacher.	3.5	0.667
要求和她定个约会也没有用。	yāoqiú hé tā dìng gè yuēhuì yě méiyǒu yòng	It is no good asking her for a date.	3.5	0.625
请你跟我跳个舞好吗?	qǐng nǐ gēn wǒ tiào gè wǔ hǎo ma	Would you like to dance?	3.5	0.625
这个小男孩跑去找他的哥哥。	zhège xiǎo nánhái pǎo qù zhǎo tā de gēge	The little boy ran off to get his brother.	3.5	0.625
你用的胶卷感光度是多少?	nǐ yòng de jiāojuǎn gǎnguāng dù shì duōshao	What's the speed of the film you're using?	3.5	0.625
她的眼睛扫视了一下那个房间。	tā de yǎnjing sǎoshì le yīxià nàge fángjiān	Her eyes swept the room.	3.5	0.625
我的同屋比我起得晚。	wǒ de tóngwū bǐ wǒ qǐ dé wǎn	My roommate gets up later than I do.	3.5	0.625
他凭直觉认为她说的是谎话。	tā píng zhíjué rènwéi tā shuō de shì huǎnghuà	He had a hunch that she was lying.	3.5	0.625
我想我已说清楚了?	wǒ xiǎng wǒ yǐ shuō qīngchu le	I suppose I've made myself clear?	3.5	0.625
喂，玛丽，何时有喜事？快了吧。	wèi Mǎlì héshí yǒu xǐshì kuài le ba	Hello, Mary, when's the happy event? It can't be long now.	3.5	0.625
和朋友聊天是愉快的，而这种情形没有比和知己的朋友聊天更为愉快。	hé péngyou liáotiān shì yúkuài de ér zhèzhǒng qíngxing méiyǒu bǐ hé zhījǐ de péngyou liáotiān gèngwéi yúkuài	It is pleasant to chat with friends, and with no chat is it more pleasant than with close friends.	3.5	0.611
我的朋友比尔，将和他的女朋友一道来看我。	wǒ de péngyou Bǐ'ěr jiāng hé tā de nǚpéngyou yīdào láikàn wǒ	My friend Bill, is coming to see me in company with his girl friend.	3.5	0.583
他向她讲解那音乐的妙处，可是这无异于对牛弹琴。	tā xiàng tā jiǎngjiě nà yīnyuè de miàochù kěshì zhè wúyì yú duìniútánqín	He explained the beauty of the music to her but it was casting pearls before swine.	3.5	0.583
出名所付出的代价是不管你走到哪里，都会被人认出来。	chūmíng suǒ fùchū de dàijià shì bùguǎn nǐ zǒu dào nǎlǐ dūhuì bèi rén rèn chūlái	Be recognized wherever you go is the price you pay for is famous.	3.5	0.562
我才不要你的臭钱呢.	wǒ cái bùyào nǐ de chòuqián ne	I don't want your stinking money.	3.5	0.5
你肯定你九点能来吗？	nǐ kěndìng nǐ jiǔ diǎn néng lái ma	Are you sure you can come by at nine?	3.5	0.5
借来的钱使他支撑到月底。	jiè lái de qián shǐ tā zhīchēng dào yuèdǐ	The money he borrowed carried him through to the end of month.	3.5	0.5
我能和你做生意，太高兴了。	wǒ néng hé nǐ zuòshēngyì tài gāoxìng le	I am only too pleased to do business with you.	3.5	0.5
她向往她逝去的青春。	tā xiàngwǎng tā shìqù de qīngchūn	She sighed for her lost youth.	3.5	0.5
他就是我们刚才谈论的那个人。	tā jiùshì wǒmen gāngcái tánlùn de nàgèrén	That is the man about whom we were speaking.	3.5	0.5
你能换开五英镑的票子吗？	nǐ néng huàn kāi wǔ Yīngbàng de piào zǐ ma	Can you change a five-pound note?	3.5	0.5
她是一个美丽的少女。	tā shì yī gè měilì de shàonǚ	She is a bonny lass.	3.5	0.5
关于这件事，你能给我一些建议吗？	guānyú zhè jiàn shì nǐ néng gěi wǒ yīxiē jiànyì ma	Can you give me any suggestion on this matter?	3.5	0.5
我无能为力。	wǒ wúnéngwéilì	There is nothing I can do.	3.5	0.5
我躺在床上回想王大爷给我讲的那番话。	wǒ tǎng zài chuáng shàng huíxiǎng wáng dàye gěi wǒ jiǎng de nà fān huà	I lay in bed and recalled the things Uncle Wang had told me.	3.5	0.5
教师正在给班上的学生做听写。	jiàoshī zhèngzài gěi bānshàng de xuésheng zuò tīngxiě	The teacher was dictating to the class.	3.5	0.5
在这阴暗的地方她脸色黝黑。	zài zhè yīn'àn de dìfang tā liǎnsè yǒuhēi	Her face was dark in the shadowy place.	3.5	0.5
傲慢是他的惟一缺点。	àomàn shì tā de wéiyī quēdiǎn	Arrogance is the only hole in his coat.	3.5	0.5
她写了一本关於舞蹈的书.	tā xiě le yī běn guān yú wǔdǎo de shū	She has written a book on (the) dance.	3.5	0.5
请说出你的姓名和地址。	qǐng shuōchū nǐ de xìngmíng hé dìzhǐ	State your name and address.	3.5	0.5
你不能回避在这一事件中的责任。	nǐ bùnéng huíbì zài zhè yī shìjiàn zhòngdì zérèn	You can't retreat from the responsibility in this affair.	3.5	0.5
我觉得他穿的那件衬衣真可笑。	wǒ juéde tā chuān de nà jiàn chènyī zhēn kěxiào	I can't get over that shirt he was wearing.	3.5	0.5
送小孩上学的重担又推给了我！	sòng xiǎohái shàngxué de zhòngdàn yòu tuī gěi le wǒ	I got saddled with taking the children to school again!	3.5	0.5
多足的有许多足的	duō zú de yǒu xǔduō zú de	Having many feet.	3.5	0.5
可是我在一家迪斯科舞会上亲眼看到他，千真万确，他在和一个年龄只他一半大的姑娘跳舞。	kěshì wǒ zài yījiā dísīkē wǔhuì shàng qīn yǎnkàn dào tā qiānzhēnwànquè tā zài hé yī gè niánlíng zhǐ tā yībàn dà de gūniang tiàowǔ	But I saw him myself in a disco as large as life, dancing with a girl half his age.	3.5	0.5
我觉得这是绝对必要的。	wǒ juéde zhè shì juéduì bìyào de	I feel it is absolutely necessary.	3.5	0.5
每人都有自己的长处和短处。	měirén dōu yǒu zìjǐ de chángchù hé duǎnchù	Everyone has his own strong and weak points.	3.5	0.5
这个发明是他的功劳。	zhège fāmíng shì tā de gōngláo	He is credited with the invention.	3.5	0.5
他绝不像是会接受贿赂的人。	tā juébù xiàng shì huì jiēshòu huìlù de rén	He is the last man to accept a bribe.	3.5	0.5
在我们的花园里有一棵矮苹果树。	zài wǒmen de huāyuán lǐ yǒu yī kē ǎi píngguǒ shù	There is a dwarf apple tree in our garden.	3.5	0.5
他说天长地久永远爱她。	tā shuō tiānchángdìjiǔ yǒngyuǎn ài tā	He said he'd love her to the end of time.	3.5	0.5
他是个敢于思考的人，富有创新观点。	tā shì gè gǎnyú sīkǎo de rén fùyǒu chuàngxīn guāndiǎn	He is a bold thinker, with lots of original ideas.	3.5	0.5
这抢劫案看来是内部的人干的.	zhè qiǎngjié'àn kànlai shì nèibù de rén gàn de	The robbery appeared to have been an inside job.	3.5	0.5
我挣的每一便士都是辛苦工作得来的。	wǒ zhèng de měiyī biànshì dōu shì xīnkǔ gōngzuò dé lái de	I have had to work for every single penny I earned.	3.5	0.5
大夫治好了他的胃病。	dàifu zhì hǎole tā de wèibìng	The doctor cured him of his stomach trouble.	3.5	0.5
他被查出得了不治之症。	tā bèi cháchū déle bùzhìzhīzhèng	He was found in incurable disease.	3.5	0.5
我可以量一下您的尺寸吗？	wǒ kěyǐ liáng yīxià nín de chǐcun ma	Can I take your measurements?	3.5	0.5
他斜靠在沙发的背上。	tā xiékào zài shāfā de bèi shàng	He leant on the back of the sofa.	3.5	0.5
我的记忆靠不住。	wǒ de jìyì kàobuzhù	My memory is treacherous.	3.5	0.5
这件衣服的价格太高了。	zhè jiàn yīfu de jiàgé tài gāo le	The price of this dress is unreasonable.	3.5	0.5
我有点私事和你商量。	wǒ yǒudiǎn sīshì hé nǐ shāngliang	I have something personal to discuss with you.	3.5	0.5
如果你万一见到他，请代我向他致意。	rúguǒ nǐ wànyī jiàndào tā qǐng dài wǒ xiàng tā zhìyì	If you should happen to see him, please give him my regards.	3.5	0.5
你脸色很难看, 是不舒服了吗?	nǐ liǎnsè hěn nánkàn shì bùshūfu le ma	You look ghastly; are you all right?	3.5	0.5
这种评估是不公平的。	zhèzhǒng pínggū shì bù gōngpíng de	The evaluation is unfair.	3.5	0.5
不要责备他，他毕竟是个新手。	bùyào zébèi tā tā bìjìng shì gè xīnshǒu	Don't blame on him, after all, he is a green hand.	3.5	0.5
所有的窗户都用砖堵住了。	suǒyǒu de chuānghu dōu yòng zhuān dǔzhù le	All the windows were bricked up.	3.5	0.5
你会使用车床吗?	nǐ huì shǐyòng chēchuáng ma	Do you know how to use a lathe?	3.5	0.5
愚蠢的尝试多半是要失败的。	yúchǔn de chángshì duōbàn shì yào shībài de	A feeble attempt is liable to fail.	3.5	0.5
她的敌人阴谋打垮她。	tā de dírén yīnmóu dǎkuǎ tā	Her enemies are scheming her downfall.	3.5	0.5
我的大衣完全湿透了。	wǒ de dàyī wánquán shītòu le	My overcoat is wet through.	3.5	0.5
我觉得我没有勇气告诉他这个坏消息。	wǒ juéde wǒ méiyǒu yǒngqì gàosu tā zhège huài xiāoxi	I don't think I have the courage to tell him the bad news.	3.5	0.5
那是一场死气沉沉的演出。	nàshi yī chǎng sǐqìchénchén de yǎnchū	It was a lifeless performance.	3.5	0.5
站在他旁的是一位劳动模范。	zhàn zài tā páng de shì yī wèi láodòngmófàn	Standing by him was a model worker.	3.5	0.5
爱情不分贫富。	àiqíng bùfēn pínfù	Love lives in cottages as well as in courts.	3.5	0.5
那两个女孩经常一起在那棵大山楂树下玩耍。	nà liǎng gè nǚhái jīngcháng yīqǐ zài nà kē dà shānzhā shù xià wánshuǎ	The two girls always play together under the large hawthorn.	3.5	0.5
医院还有别的方法可以救他吗？	yīyuàn háiyǒu biéde fāngfǎ kěyǐ jiù tā ma	How else can the doctor save him?	3.5	0.5
私人小汽车能给人很大的舒服和机动性。	sīrén xiǎoqìchē néng gěi rén hěn dà de shūfu hé jīdòngxìng	A private car gives a much greater degree of comfort and mobility.	3.5	0.5
谁把牛奶泼出来了?	shéi bǎ niúnǎi pō chūlái le	Who has spilt/spilled the milk?	3.5	0.5
书是通向知识的道路。	shū shì tōngxiàng zhīshi de dàolù	Books are avenues to knowledge.	3.5	0.5
她固执得就是不道歉。	tā gùzhí dé jiùshì bù dàoqiàn	Sheer obstinacy prevented her from apologizing.	3.5	0.5
他受到的处罚是罪有应得。	tā shòudào de chǔfá shì zuìyǒuyīngdé	He richly deserved the punishment he received.	3.5	0.5
我在击剑时用的是把重剑。	wǒ zài jījiàn shí yòng de shì bǎ zhòngjiàn	I use a heavy sabre in fencing.	3.5	0.5
爆竹响了，吓了杰克的狗一跳。	bàozhú xiǎng le xià le Jiékè de gǒu yī tiào	The firecracker went off and scared Jack's dog.	3.5	0.5
再重建这座建筑物是不可能的。	zài chóngjiàn zhè zuò jiànzhùwù shì bùkěnéng de	Reconstruction of that building is impossible.	3.5	0.5
在我们学校几乎没有人懂得丹麦语。	zài wǒmen xuéxiào jīhū méiyǒu rén dǒngde Dānmài yǔ	Few people know Danish in our school.	3.5	0.5
我与她的第一次会面的情景经常出现在我的记忆中。	wǒ yǔ tā de dìyīcì huìmiàn de qíngjǐng jīngcháng chūxiàn zài wǒ de jìyì zhōng	My first meeting with her often recurs to my memory.	3.5	0.5
这汤里有鸡肉的味道。	zhè tāng lǐ yǒu jīròu de wèidao	This soup tastes of chicken.	3.5	0.5
价格的起点是五镑。	jiàgé de qǐdiǎn shì wǔ bàng	Prices start at￡5.	3.5	0.5
他的衬衫很薄, 连里面穿的背心都能看见.	tā de chènshān hěn báo lián lǐmiàn chuān de bèixīn dōu néng kànjiàn	His shirt was so thin that his vest showed through (it).	3.5	0.5
他不善于拼写。	tā bù shànyú pīnxiě	He is poor at spelling.	3.5	0.5
他的情况稳定下来了.	tā de qíngkuàng wěndìng xiàlai le	His condition has now stabilized.	3.5	0.5
这棵苏格兰植物是我的一个表亲给我的礼物。	zhè kē Sūgélán zhíwù shì wǒ de yī gè biǎoqīn gěi wǒ de lǐwù	This Scottish plant was a gift from my cousin.	3.5	0.5
这腰带是在前面打结还是在后面？	zhè yāodài shì zài qiánmiàn dǎjié háishi zài hòumian	Does this sash tie in front or at the back?	3.5	0.5
在他的胃部发现了一个恶性肿瘤。	zài tā de wèi bù fāxiàn le yī gè èxìngzhǒngliú	A malign tumour was found in his stomach.	3.5	0.5
我有一枚有纪念意义的铜牌。	wǒ yǒu yī méi yǒu jìniàn yìyì de tóngpái	I have a monumental brass medal.	3.5	0.5
请给蛋糕多加点香料。	qǐng gěi dàngāo duō jiādiǎn xiāngliào	Please add more spices to the cake.	3.5	0.5
你不关心妻子儿女是说不过去的.	nǐ bù guānxīn qīzi érnǚ shì shuō bùguò qù de	You can't justify neglecting your wife and children.	3.5	0.5
他有外交豁免权。	tā yǒu wàijiāo huòmiǎnquán	He has diplomatic immunity.	3.5	0.5
不知道这附近有没有便利商店？	bù zhīdào zhè fùjìn yǒu méiyǒu biànlìshāngdiàn	I wonder if there is a convenience store nearby.	3.5	0.5
他显得很憔悴。	tā xiǎnde hěn qiáocuì	He looks haggard.	3.5	0.5
不恰当的举动	bù qiàdàng de jǔdòng	An improper act.	3.5	0.5
作者在前言中阐明了他写这本书的原因。	zuòzhě zài qiányán zhōng chǎn míngliǎo tā xiě zhè běn shū de yuányīn	In his preface the author set forth his reasons for writing the book.	3.5	0.5
我的老姨妈都很古板.	wǒ de lǎo yímā dōu hěn gǔbǎn	My old aunts are very strait-laced.	3.5	0.5
她骂他说谎。	tā mà tā shuōhuǎng	She reproved him for telling lies.	3.5	0.5
我对他的粗暴提出抗议。	wǒ duì tā de cūbào tíchū kàngyì	I made remonstrance against his rudeness.	3.5	0.5
不知什么缘故，我觉得不能信任他。	bùzhī shénme yuángù wǒ juéde bùnéng xìnrèn tā	Somehow, I don't feel I can trust him.	3.5	0.5
多可爱的婴儿啊!	duō kě'ài de yīng'ér ā	Isn't that baby a dear?	3.5	0.5
他是一个成功的性格演员。	tā shì yī gè chénggōng de xìnggé yǎnyuán	He is a successful character actor.	3.5	0.5
他具有成为一名好医生的素质。	tā jùyǒu chéngwéi yī míng hǎo yīshēng de sùzhì	He has the makings of a good doctor.	3.5	0.5
他们侵犯了她的权力。	tāmen qīnfàn le tā de quánlì	They infringed on her rights.	3.5	0.5
他们的货物质量很好。	tāmen de huòwù zhìliàng hěn hǎo	Their merchandise is of high quality.	3.5	0.5
你和我属于不同的政治阵营。	nǐ hé wǒ shǔyú bùtóng de zhèngzhì zhènyíng	You and I belong to different political camps.	3.5	0.5
他一直工作到深夜.	tā yīzhí gōngzuò dào shēnyè	He carried on working long into the night.	3.5	0.5
狗摇了摇尾巴。	gǒu yáo le yáo wěiba	The dog wagged its tail.	3.5	0.5
这恰恰减低了他正在提倡的政策本身的价值。	zhè qiàqià jiǎndī le tā zhèngzài tíchàng de zhèngcè běnshēn de jiàzhí	It beggars the very policy he was advocating.	3.5	0.5
你应该努力读书。	nǐ yīnggāi nǔlì dúshū	You should study hard.	3.5	0.5
无线电和电视是重要的通信手段。	wúxiàndiàn hé diànshì shì zhòngyào de tōngxìn shǒuduàn	Radio and television are important means of communication.	3.5	0.5
我特此宣布，她当选了。	wǒ tècǐ xuānbù tā dāngxuǎn le	I hereby declare her elected.	3.5	0.5
他是诚心诚意地请你原谅。	tā shì chéngxīnchéngyì dì qǐng nǐ yuánliàng	He cries you mercy with all his heart.	3.5	0.5
奇异的不寻常的或特别的；奇妙的	qíyì de bù xúncháng de huò tèbié de qímiào de	Remarkable or extraordinary; wonderful.	3.5	0.5
他有患肺炎的危险。	tā yǒu huàn fèiyán de wēixiǎn	He was threatened with pneumonia.	3.5	0.5
今天她戴了一条珍珠项链。	jīntiān tā dài le yī tiáo zhēnzhū xiàngliàn	She wears a pearl necklace today.	3.5	0.5
护士抽了我的血样去化验。	hùshi chōu le wǒ de xuè yàng qù huàyàn	The nurse took a sample of my blood for tests.	3.5	0.5
她否认参与了这一密谋.	tā fǒurèn cānyù le zhè yī mìmóu	She disavows any part (ie says she was not involved) in the plot.	3.5	0.5
钥匙都在接待处呢.	yàoshi dōu zài jiēdài chǔ ne	The keys are with reception.	3.5	0.5
我总的印象是他似乎很和蔼可亲.	wǒ zǒng de yìnxiàng shì tā sìhū hěn hé'ǎikěqīn	My general impression was that he seemed a pleasant man.	3.5	0.5
我很讨厌他那么虚伪.	wǒ hěn tǎoyàn tā nàme xūwěi	His hypocrisy makes me sick.	3.5	0.5
我喜欢熟桃的香甜味。	wǒ xǐhuan shú táo de xiāng tiánwèi	I like the luscious taste of ripe peaches.	3.5	0.5
光荣的，荣耀的；辉煌的	guāngróng de róngyào de huīhuáng de	Having or deserving glory; famous.	3.5	0.5
炊事员去照看炉子里的蛋糕了。	chuīshìyuán qù zhàokàn lúzi lǐ de dàngāo le	The cook went to see after the cake left in the oven.	3.5	0.5
每个人都应该遵守法律。	měigerén dōu yīnggāi zūnshǒu fǎlǜ	Everyone should comply with the law.	3.5	0.5
她似乎时来运转了。	tā sìhū shíláiyùnzhuǎn le	Her luck seems to have taken an upturn.	3.5	0.5
护士量了我的体温。	hùshi liáng le wǒ de tǐwēn	The nurse took my temperature.	3.5	0.5
陈列的威士忌酒都是假的.	chénliè de wēishìjìjiǔ dōu shì jiǎde	The bottles of whisky on display are all dummies.	3.5	0.5
你认为应该干预吗?	nǐ rènwéi yīnggāi gānyù ma	Do you consider it wise to interfere?	3.5	0.5
恶劣的天气阻止了我们准时到达那里。	èliè de tiānqì zǔzhǐ le wǒmen zhǔnshí dàodá nàli	The bad weather prevented us from getting there on time.	3.5	0.5
她已全面掌握了这一学科。	tā yǐ quánmiàn zhǎngwò le zhè yī xuékē	She has a comprehensive grasp of the subject.	3.5	0.5
接着怎么样了?	jiēzhe zěnmeyàng le	What happened then?	3.5	0.5
窗帘的颜色和地毯相近。	chuānglián de yánsè hé dìtǎn xiāngjìn	The color of the curtains approximates that of the rug.	3.5	0.5
李先生显然是要移民了。	lǐ xiānsheng xiǎnrán shì yào yímín le	To all appearance, Mr. Li is going to migrate.	3.5	0.5
约翰的哥哥已报名参加了空军，这是他渴望已久的。	Yuēhàn de gēge yǐ bàomíng cānjiā le kōngjūn zhè shì tā kěwàng yǐjiǔ de	John's brother signed up with the Air Force, something he always wanted to do.	3.5	0.5
他爸爸坚持他们应该搬到乡下。	tā bàba jiānchí tāmen yīnggāi bān dào xiāngxia	His father insisted that they (should) move to the country.	3.5	0.5
竹子是中空的。	zhúzi shì zhōngkōng de	Bamboo is hollow.	3.5	0.5
他们喜欢这温度吗?	tāmen xǐhuan zhè wēndù ma	Did they find the temperature to their liking?	3.5	0.5
石油的价格已经上涨了。	shíyóu de jiàgé yǐjīng shàngzhǎng le	The price of oil has gone up.	3.5	0.5
不知什么原因，她自杀了。	bùzhī shénme yuányīn tā zìshā le	For one reason or another, she committed suicide.	3.5	0.5
